,name,location,mobile_no,email,find_us,qualification,branch,career_issue,looking_for,technology,mode,time_slot,date,attended_by,no_persons,fee_details,year_of_pass_out,status,remarks,year,month
1293,hidden,trivandrum,hidden,hidden,social media,ug,other,no_career_issue,short term course,mern,offline,afternoon,2025-12-10,baiju,4,35000,2024,not joined,call not picking,2025,12
1294,hidden,tirur,hidden,hidden,social media,ug,other,career gap,job oriented course,data science,offline,evening,2025-11-16,rifna,3,60000,2025,joined,not impressed,2025,11
1295,hidden,westhill,hidden,hidden,google,pg,civil,no_career_issue,short term course,java,offline,evening,2025-05-24,baiju,1,60000,2024,not joined,high fee,2025,5
1296,hidden,pantheerankavu,hidden,hidden,others,ug,electronics,no_career_issue,it internship,java,hybrid,morning,2025-02-23,baiju,1,60000,2020,joined,not impressed,2025,2
1297,hidden,chevayur,hidden,hidden,social media,plus 2,civil,non it background,short term course,data science,offline,morning,2025-09-12,monish,1,35000,2023,not joined,not okay,2025,9
1298,hidden,trivandrum,hidden,hidden,google,ug,electronics,non it background,job oriented course,mern,offline,morning,2025-03-10,rifna,1,60000,2022,not joined,high fee,2025,3
1299,hidden,chaliyam,hidden,hidden,social media,ug,civil,no_career_issue,others,python,offline,weekend,2025-11-27,faisal,5,60000,2024,joined,not impressed,2025,11
1300,hidden,kozhikode,hidden,hidden,social media,others,mechanical,non it background,it internship,mern,offline,afternoon,2025-12-18,deepak,1,35000,2022,not joined,not interested,2025,12
1301,hidden,westhill,hidden,hidden,social media,ug,electronics,career gap,job oriented course,python,offline,morning,2025-06-07,faisal,2,12500,2022,not joined,joined other institude,2025,6
1302,hidden,kozhikode,hidden,hidden,social media,pg,computer science,no_career_issue,others,python,offline,morning,2025-07-01,sandra,2,60000,2023,not joined,joined other institude,2025,7
1303,hidden,nadakkavu,hidden,hidden,social media,diploma,computer science,no_career_issue,work experience,python,offline,afternoon,2025-12-13,lekha,2,60000,2021,not joined,suspected,2025,12
1304,hidden,medical college,hidden,hidden,social media,ug,mechanical,no_career_issue,others,python,offline,morning,2025-07-13,deepak,6,60000,2023,not joined,not impressed,2025,7
1305,hidden,tanur,hidden,hidden,social media,pg,electronics,career gap,work experience,data science,offline,morning,2025-05-15,baiju,3,60000,2021,joined,not impressed,2025,5
1306,hidden,ernakulam,hidden,hidden,google,pg,other,non it background,work experience,python,hybrid,morning,2025-07-01,baiju,1,60000,2024,not joined,not interested,2025,7
1307,hidden,ramanattukara,hidden,hidden,reference,pg,electronics,no_career_issue,job oriented course,flutter,offline,afternoon,2025-07-15,sivaprasad,3,35000,2022,not joined,joined other institude,2025,7
1308,hidden,kozhikode,hidden,hidden,social media,ug,mechanical,career gap,job oriented course,python,offline,evening,2025-07-03,baiju,2,60000,2025,not joined,not impressed,2025,7
1309,hidden,tirur,hidden,hidden,social media,ug,mechanical,backpapers,others,mern,offline,morning,2025-08-19,sivaprasad,2,60000,2024,not joined,not impressed,2025,8
1310,hidden,malappuram,hidden,hidden,reference,ug,mechanical,no_career_issue,job oriented course,mern,offline,evening,2025-09-18,sivaprasad,3,60000,2020,joined,not impressed,2025,9
1311,hidden,kannur,hidden,hidden,social media,ug,civil,non it background,work experience,python,offline,morning,2025-05-24,sivaprasad,6,60000,2021,not joined,not okay,2025,5
1312,hidden,beypore,hidden,hidden,reference,sslc,computer science,backpapers,others,mern,offline,morning,2025-04-12,baiju,2,60000,2025,not joined,call not picking,2025,4
1313,hidden,thrissur,hidden,hidden,reference,others,other,no_career_issue,work experience,mern,online,morning,2025-12-05,baiju,5,60000,2023,not joined,not okay,2025,12
1314,hidden,chaliyam,hidden,hidden,social media,ug,mechanical,no_career_issue,it internship,flutter,offline,morning,2025-12-11,baiju,4,35000,2025,not joined,call not picking,2025,12
1315,hidden,pantheerankavu,hidden,hidden,social media,ug,commerce,no_career_issue,others,mern,online,morning,2025-05-20,faisal,4,60000,2023,not joined,not impressed,2025,5
1316,hidden,kondotty,hidden,hidden,others,ug,computer science,no_career_issue,job oriented course,flutter,online,afternoon,2025-01-05,rifna,1,60000,2020,joined,not impressed,2025,1
1317,hidden,kozhikode,hidden,hidden,social media,pg,computer science,non it background,it internship,mern,hybrid,morning,2025-01-02,baiju,3,60000,2022,joined,not impressed,2025,1
1318,hidden,kozhikode,hidden,hidden,social media,pg,computer science,career gap,others,data science,offline,morning,2025-12-17,anupama,1,60000,2025,not joined,not impressed,2025,12
1319,hidden,malappuram,hidden,hidden,social media,ug,other,career gap,short term course,mern,offline,morning,2025-04-16,baiju,1,60000,2021,not joined,not impressed,2025,4
1320,hidden,kunnamangalam,hidden,hidden,others,ug,mechanical,no_career_issue,short term course,java,online,morning,2025-08-06,baiju,2,35000,2024,not joined,not okay,2025,8
1321,hidden,chevayur,hidden,hidden,social media,ug,electronics,no_career_issue,short term course,python,offline,evening,2025-07-09,baiju,6,35000,2021,not joined,high fee,2025,7
1322,hidden,kondotty,hidden,hidden,social media,ug,other,no_career_issue,job oriented course,mern,online,morning,2025-12-14,baiju,1,12500,2021,not joined,not impressed,2025,12
1323,hidden,tanur,hidden,hidden,social media,sslc,mechanical,no_career_issue,job oriented course,mern,offline,afternoon,2025-12-07,baiju,2,60000,2025,joined,not impressed,2025,12
1324,hidden,beypore,hidden,hidden,google,ug,commerce,career gap,short term course,python,offline,afternoon,2025-07-20,rifna,2,60000,2024,joined,not impressed,2025,7
1325,hidden,westhill,hidden,hidden,social media,ug,computer science,no_career_issue,work experience,python,offline,morning,2025-04-27,lekha,2,12500,2024,not joined,not impressed,2025,4
1326,hidden,palazhi,hidden,hidden,social media,pg,mechanical,no_career_issue,others,mern,offline,weekend,2025-04-26,sivaprasad,2,60000,2022,not joined,joined other institude,2025,4
1327,hidden,westhill,hidden,hidden,others,plus 2,commerce,no_career_issue,work experience,python,offline,morning,2025-12-13,rifna,3,35000,2024,not joined,call not picking,2025,12
1328,hidden,kozhikode,hidden,hidden,social media,ug,commerce,no_career_issue,others,mern,offline,morning,2025-04-15,anupama,1,60000,2022,not joined,not impressed,2025,4
1329,hidden,kozhikode,hidden,hidden,google,ug,other,no_career_issue,others,java,online,morning,2025-12-10,baiju,3,60000,2024,not joined,call not picking,2025,12
1330,hidden,westhill,hidden,hidden,social media,ug,mechanical,backpapers,it internship,python,offline,afternoon,2025-04-15,faisal,1,60000,2021,not joined,not okay,2025,4
1331,hidden,kozhikode,hidden,hidden,social media,pg,civil,non it background,short term course,data science,offline,afternoon,2025-12-03,faisal,1,35000,2022,not joined,suspected,2025,12
1332,hidden,ponnani,hidden,hidden,social media,ug,electronics,backpapers,work experience,testing,offline,morning,2025-02-23,baiju,1,60000,2024,joined,not impressed,2025,2
1333,hidden,westhill,hidden,hidden,social media,diploma,computer science,career gap,job oriented course,python,offline,morning,2025-04-11,baiju,4,60000,2022,not joined,not impressed,2025,4
1334,hidden,nadakkavu,hidden,hidden,others,ug,mechanical,non it background,job oriented course,data science,offline,morning,2025-04-18,baiju,1,12500,2020,not joined,not interested,2025,4
1335,hidden,malappuram,hidden,hidden,google,pg,computer science,no_career_issue,job oriented course,python,offline,evening,2025-04-21,faisal,1,60000,2024,not joined,high fee,2025,4
1336,hidden,nadakkavu,hidden,hidden,social media,ug,civil,no_career_issue,short term course,data science,offline,evening,2025-08-06,anupama,4,60000,2022,joined,not impressed,2025,8
1337,hidden,nadakkavu,hidden,hidden,social media,ug,mechanical,career gap,job oriented course,java,offline,morning,2025-12-26,faisal,1,60000,2024,not joined,not interested,2025,12
1338,hidden,kozhikode,hidden,hidden,social media,ug,other,no_career_issue,work experience,mern,offline,morning,2025-10-17,sandra,1,35000,2022,not joined,high fee,2025,10
1339,hidden,kozhikode,hidden,hidden,reference,ug,mechanical,career gap,work experience,mern,offline,weekend,2025-10-06,sandra,6,60000,2022,not joined,call not picking,2025,10
1340,hidden,koyilandy,hidden,hidden,social media,ug,other,no_career_issue,job oriented course,python,offline,evening,2025-05-14,baiju,2,35000,2022,not joined,call not picking,2025,5
1341,hidden,manjeri,hidden,hidden,google,ug,computer science,non it background,job oriented course,python,offline,evening,2025-07-19,baiju,1,60000,2022,not joined,not interested,2025,7
1342,hidden,pantheerankavu,hidden,hidden,social media,plus 2,civil,backpapers,work experience,python,hybrid,afternoon,2025-09-12,baiju,2,60000,2023,not joined,joined other institude,2025,9
1343,hidden,wayanad,hidden,hidden,social media,ug,other,career gap,work experience,python,online,morning,2025-05-08,baiju,1,60000,2020,not joined,high fee,2025,5
1344,hidden,thrissur,hidden,hidden,social media,ug,other,no_career_issue,others,mern,offline,evening,2025-12-07,sandra,2,60000,2025,not joined,high fee,2025,12
1345,hidden,nilambur,hidden,hidden,others,ug,other,no_career_issue,job oriented course,mern,online,afternoon,2025-06-01,faisal,3,60000,2025,not joined,joined other institude,2025,6
1346,hidden,chaliyam,hidden,hidden,reference,ug,civil,no_career_issue,work experience,java,hybrid,morning,2025-05-08,baiju,4,12500,2024,not joined,not okay,2025,5
1347,hidden,kozhikode,hidden,hidden,social media,pg,civil,non it background,it internship,java,offline,morning,2025-07-15,baiju,1,12500,2024,not joined,not interested,2025,7
1348,hidden,kovoor,hidden,hidden,reference,diploma,mechanical,no_career_issue,job oriented course,mern,hybrid,morning,2025-11-18,baiju,1,60000,2024,not joined,not interested,2025,11
1349,hidden,kovoor,hidden,hidden,reference,ug,other,backpapers,work experience,data science,offline,afternoon,2025-06-21,anupama,1,60000,2020,joined,not impressed,2025,6
1350,hidden,tirur,hidden,hidden,social media,sslc,mechanical,no_career_issue,work experience,python,offline,weekend,2025-11-23,anupama,1,60000,2023,not joined,not interested,2025,11
1351,hidden,westhill,hidden,hidden,social media,pg,civil,non it background,it internship,python,offline,morning,2025-11-03,baiju,4,60000,2021,not joined,call not picking,2025,11
1352,hidden,chevayur,hidden,hidden,social media,ug,commerce,non it background,work experience,flutter,offline,afternoon,2025-12-19,baiju,1,60000,2021,not joined,not interested,2025,12
1353,hidden,kottayam,hidden,hidden,reference,sslc,electronics,no_career_issue,work experience,data science,hybrid,afternoon,2025-04-18,baiju,1,12500,2022,not joined,call not picking,2025,4
1354,hidden,trivandrum,hidden,hidden,reference,ug,mechanical,non it background,short term course,flutter,hybrid,morning,2025-09-17,baiju,3,60000,2021,not joined,not impressed,2025,9
1355,hidden,kozhikode,hidden,hidden,social media,ug,electronics,no_career_issue,short term course,mern,offline,afternoon,2025-06-19,baiju,5,60000,2025,not joined,joined other institude,2025,6
1356,hidden,kozhikode,hidden,hidden,social media,ug,computer science,career gap,others,mern,offline,evening,2025-06-23,rifna,6,60000,2024,not joined,suspected,2025,6
1357,hidden,kondotty,hidden,hidden,social media,ug,mechanical,no_career_issue,others,data science,online,morning,2025-11-15,baiju,4,60000,2024,not joined,not okay,2025,11
1358,hidden,chevayur,hidden,hidden,social media,pg,electronics,no_career_issue,work experience,java,offline,afternoon,2025-05-24,baiju,2,60000,2021,not joined,not interested,2025,5
1359,hidden,chevayur,hidden,hidden,google,ug,commerce,no_career_issue,it internship,data science,offline,morning,2025-11-18,rifna,2,35000,2025,not joined,not interested,2025,11
1360,hidden,tirur,hidden,hidden,google,diploma,commerce,career gap,job oriented course,mern,hybrid,morning,2025-04-04,sandra,1,60000,2020,not joined,high fee,2025,4
1361,hidden,kozhikode,hidden,hidden,reference,ug,mechanical,no_career_issue,it internship,python,offline,weekend,2025-04-06,lekha,1,60000,2024,not joined,high fee,2025,4
1362,hidden,manjeri,hidden,hidden,social media,ug,commerce,backpapers,it internship,testing,offline,evening,2025-06-27,deepak,2,12500,2022,not joined,not okay,2025,6
1363,hidden,kottayam,hidden,hidden,social media,ug,electronics,no_career_issue,job oriented course,java,offline,morning,2025-06-26,baiju,1,60000,2020,joined,not impressed,2025,6
1364,hidden,pantheerankavu,hidden,hidden,social media,ug,commerce,no_career_issue,short term course,python,hybrid,evening,2025-04-07,baiju,1,60000,2023,not joined,not impressed,2025,4
1365,hidden,kovoor,hidden,hidden,social media,ug,civil,no_career_issue,it internship,data science,offline,morning,2025-04-15,monish,2,60000,2022,not joined,suspected,2025,4
1366,hidden,vadakara,hidden,hidden,social media,ug,mechanical,career gap,job oriented course,java,offline,morning,2025-05-14,rifna,4,60000,2021,joined,not impressed,2025,5
1367,hidden,medical college,hidden,hidden,social media,ug,mechanical,no_career_issue,short term course,java,offline,morning,2025-12-21,baiju,1,60000,2021,joined,not impressed,2025,12
1368,hidden,nadakkavu,hidden,hidden,social media,ug,mechanical,backpapers,job oriented course,web designing,online,afternoon,2025-04-01,rifna,2,12500,2023,not joined,not impressed,2025,4
1369,hidden,nadakkavu,hidden,hidden,social media,ug,civil,no_career_issue,work experience,python,hybrid,morning,2025-06-25,baiju,1,12500,2023,not joined,high fee,2025,6
1370,hidden,pantheerankavu,hidden,hidden,google,ug,mechanical,no_career_issue,job oriented course,mern,offline,morning,2025-08-17,baiju,1,12500,2025,not joined,not interested,2025,8
1371,hidden,kozhikode,hidden,hidden,social media,ug,commerce,non it background,others,data science,offline,weekend,2025-12-22,monish,5,12500,2021,not joined,suspected,2025,12
1372,hidden,medical college,hidden,hidden,social media,ug,computer science,no_career_issue,it internship,data science,offline,afternoon,2025-02-18,rifna,1,35000,2023,not joined,call not picking,2025,2
1373,hidden,ernakulam,hidden,hidden,google,pg,other,no_career_issue,it internship,mern,offline,morning,2025-07-11,baiju,1,60000,2023,not joined,joined other institude,2025,7
1374,hidden,chevayur,hidden,hidden,social media,plus 2,commerce,no_career_issue,work experience,web designing,offline,afternoon,2025-05-15,sandra,3,60000,2022,joined,not impressed,2025,5
1375,hidden,kunnamangalam,hidden,hidden,reference,pg,mechanical,no_career_issue,short term course,mern,online,morning,2025-09-14,baiju,1,60000,2021,joined,not impressed,2025,9
1376,hidden,manjeri,hidden,hidden,google,pg,computer science,career gap,short term course,data science,offline,afternoon,2025-07-19,anupama,2,60000,2024,joined,not impressed,2025,7
1377,hidden,kottayam,hidden,hidden,social media,sslc,other,no_career_issue,job oriented course,mern,offline,evening,2025-10-22,baiju,3,12500,2022,not joined,not impressed,2025,10
